ev_id,toa,tod,i_soc,d_soc,dos,max_battery_capacity,day,date,toa_hr,tod_hr,unique_ev
V205,2024-12-28 16:19:00,2024-12-28 19:43:00,29,80,0 days 03:24:00,40,5,2024-12-28,2024-12-28 16:00:00,2024-12-28 19:00:00,V205_2024-12-28
V206,2024-12-28 17:55:00,2024-12-29 10:11:00,49,80,0 days 16:16:00,80,5,2024-12-28,2024-12-28 17:00:00,2024-12-29 10:00:00,V206_2024-12-28
V207,2024-12-28 16:37:00,2024-12-28 21:21:00,50,80,0 days 04:44:00,65,5,2024-12-28,2024-12-28 16:00:00,2024-12-28 21:00:00,V207_2024-12-28
V208,2024-12-28 11:32:00,2024-12-29 01:49:00,48,80,0 days 14:17:00,48,5,2024-12-28,2024-12-28 11:00:00,2024-12-29 01:00:00,V208_2024-12-28
V209,2024-12-28 16:27:00,2024-12-28 20:17:00,24,80,0 days 03:50:00,64,5,2024-12-28,2024-12-28 16:00:00,2024-12-28 20:00:00,V209_2024-12-28
V210,2024-12-28 16:53:00,2024-12-29 05:37:00,19,80,0 days 12:44:00,89,5,2024-12-28,2024-12-28 16:00:00,2024-12-29 05:00:00,V210_2024-12-28
V211,2024-12-28 19:21:00,2024-12-29 09:29:00,56,80,0 days 14:08:00,50,5,2024-12-28,2024-12-28 19:00:00,2024-12-29 09:00:00,V211_2024-12-28
V212,2024-12-28 20:23:00,2024-12-29 06:29:00,16,80,0 days 10:06:00,41,5,2024-12-28,2024-12-28 20:00:00,2024-12-29 06:00:00,V212_2024-12-28
V213,2024-12-28 00:00:00,2024-12-28 08:11:00,55,80,0 days 08:11:00,55,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 08:00:00,V213_2024-12-28
V214,2024-12-28 00:00:00,2024-12-28 06:53:00,51,80,0 days 06:53:00,75,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 06:00:00,V214_2024-12-28
V215,2024-12-28 00:00:00,2024-12-28 08:53:00,56,80,0 days 08:53:00,49,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 08:00:00,V215_2024-12-28
V216,2024-12-28 00:00:00,2024-12-28 08:39:00,41,80,0 days 08:39:00,97,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 08:00:00,V216_2024-12-28
V217,2024-12-28 00:00:00,2024-12-28 09:10:00,15,80,0 days 09:10:00,95,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 09:00:00,V217_2024-12-28
V218,2024-12-28 15:25:00,2024-12-30 06:51:00,37,80,1 days 15:26:00,79,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 06:00:00,V218_2024-12-28
V219,2024-12-28 17:26:00,2024-12-30 11:35:00,55,80,1 days 18:09:00,97,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 11:00:00,V219_2024-12-28
V220,2024-12-28 22:11:00,2024-12-30 17:10:00,35,80,1 days 18:59:00,63,5,2024-12-28,2024-12-28 22:00:00,2024-12-30 17:00:00,V220_2024-12-28
V221,2024-12-28 16:12:00,2024-12-30 08:18:00,36,80,1 days 16:06:00,94,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 08:00:00,V221_2024-12-28
V222,2024-12-28 18:44:00,2024-12-30 10:22:00,34,80,1 days 15:38:00,89,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 10:00:00,V222_2024-12-28
V223,2024-12-28 14:53:00,2024-12-30 10:45:00,38,80,1 days 19:52:00,89,5,2024-12-28,2024-12-28 14:00:00,2024-12-30 10:00:00,V223_2024-12-28
V224,2024-12-28 15:52:00,2024-12-30 05:29:00,54,80,1 days 13:37:00,87,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 05:00:00,V224_2024-12-28
V225,2024-12-28 17:43:00,2024-12-30 09:19:00,51,80,1 days 15:36:00,75,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 09:00:00,V225_2024-12-28
V226,2024-12-28 16:44:00,2024-12-30 05:09:00,54,80,1 days 12:25:00,57,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 05:00:00,V226_2024-12-28
V227,2024-12-28 15:55:00,2024-12-30 09:33:00,47,80,1 days 17:38:00,73,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 09:00:00,V227_2024-12-28
V228,2024-12-28 18:25:00,2024-12-30 08:50:00,42,80,1 days 14:25:00,88,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 08:00:00,V228_2024-12-28
V229,2024-12-28 16:34:00,2024-12-30 09:09:00,47,80,1 days 16:35:00,96,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 09:00:00,V229_2024-12-28
V230,2024-12-28 16:42:00,2024-12-30 11:06:00,34,80,1 days 18:24:00,70,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 11:00:00,V230_2024-12-28
V231,2024-12-28 18:02:00,2024-12-30 14:08:00,58,80,1 days 20:06:00,64,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 14:00:00,V231_2024-12-28
V232,2024-12-28 16:02:00,2024-12-30 15:18:00,33,80,1 days 23:16:00,95,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 15:00:00,V232_2024-12-28
V233,2024-12-28 13:21:00,2024-12-30 05:47:00,39,80,1 days 16:26:00,43,5,2024-12-28,2024-12-28 13:00:00,2024-12-30 05:00:00,V233_2024-12-28
V234,2024-12-28 14:43:00,2024-12-30 03:39:00,18,80,1 days 12:56:00,54,5,2024-12-28,2024-12-28 14:00:00,2024-12-30 03:00:00,V234_2024-12-28
V235,2024-12-28 18:48:00,2024-12-30 15:29:00,49,80,1 days 20:41:00,87,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 15:00:00,V235_2024-12-28
V236,2024-12-28 19:47:00,2024-12-30 13:15:00,32,80,1 days 17:28:00,46,5,2024-12-28,2024-12-28 19:00:00,2024-12-30 13:00:00,V236_2024-12-28
V237,2024-12-28 14:55:00,2024-12-30 05:09:00,16,80,1 days 14:14:00,99,5,2024-12-28,2024-12-28 14:00:00,2024-12-30 05:00:00,V237_2024-12-28
V238,2024-12-28 14:49:00,2024-12-29 21:36:00,44,80,1 days 06:47:00,69,5,2024-12-28,2024-12-28 14:00:00,2024-12-29 21:00:00,V238_2024-12-28
V239,2024-12-28 16:02:00,2024-12-30 01:49:00,37,80,1 days 09:47:00,67,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 01:00:00,V239_2024-12-28
V240,2024-12-28 15:52:00,2024-12-30 10:48:00,13,80,1 days 18:56:00,61,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 10:00:00,V240_2024-12-28
V241,2024-12-28 16:41:00,2024-12-30 11:16:00,20,80,1 days 18:35:00,41,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 11:00:00,V241_2024-12-28
V242,2024-12-28 15:26:00,2024-12-30 10:48:00,52,80,1 days 19:22:00,92,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 10:00:00,V242_2024-12-28
V243,2024-12-28 17:43:00,2024-12-30 17:43:00,60,80,2 days 01:30:00,64,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 17:00:00,V243_2024-12-28
V244,2024-12-28 16:38:00,2024-12-30 16:38:00,53,80,2 days 00:27:00,58,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 16:00:00,V244_2024-12-28
V245,2024-12-28 16:18:00,2024-12-30 11:21:00,36,80,1 days 19:03:00,91,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 11:00:00,V245_2024-12-28
V246,2024-12-28 21:44:00,2024-12-30 14:12:00,24,80,1 days 16:28:00,65,5,2024-12-28,2024-12-28 21:00:00,2024-12-30 14:00:00,V246_2024-12-28
V247,2024-12-28 18:59:00,2024-12-30 12:17:00,56,80,1 days 17:18:00,58,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 12:00:00,V247_2024-12-28
V248,2024-12-28 17:55:00,2024-12-30 12:39:00,52,80,1 days 18:44:00,52,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 12:00:00,V248_2024-12-28
V249,2024-12-28 16:58:00,2024-12-30 02:44:00,34,80,1 days 09:46:00,98,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 02:00:00,V249_2024-12-28
V250,2024-12-28 20:02:00,2024-12-30 15:20:00,47,80,1 days 19:18:00,42,5,2024-12-28,2024-12-28 20:00:00,2024-12-30 15:00:00,V250_2024-12-28
V251,2024-12-28 14:58:00,2024-12-30 11:19:00,45,80,1 days 20:21:00,56,5,2024-12-28,2024-12-28 14:00:00,2024-12-30 11:00:00,V251_2024-12-28
V252,2024-12-28 20:26:00,2024-12-30 09:13:00,23,80,1 days 12:47:00,86,5,2024-12-28,2024-12-28 20:00:00,2024-12-30 09:00:00,V252_2024-12-28
V253,2024-12-28 17:14:00,2024-12-30 09:26:00,24,80,1 days 16:12:00,56,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 09:00:00,V253_2024-12-28
V254,2024-12-28 15:25:00,2024-12-30 08:25:00,25,80,1 days 17:00:00,99,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 08:00:00,V254_2024-12-28
V255,2024-12-28 15:33:00,2024-12-30 07:31:00,46,80,1 days 15:58:00,91,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 07:00:00,V255_2024-12-28
V256,2024-12-28 15:54:00,2024-12-30 15:54:00,10,80,2 days 01:08:00,75,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 15:00:00,V256_2024-12-28
V257,2024-12-28 22:58:00,2024-12-30 07:53:00,41,80,1 days 08:55:00,70,5,2024-12-28,2024-12-28 22:00:00,2024-12-30 07:00:00,V257_2024-12-28
V258,2024-12-28 16:25:00,2024-12-30 08:57:00,44,80,1 days 16:32:00,79,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 08:00:00,V258_2024-12-28
V259,2024-12-28 17:11:00,2024-12-30 07:15:00,44,80,1 days 14:04:00,75,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 07:00:00,V259_2024-12-28
V260,2024-12-28 16:41:00,2024-12-30 11:25:00,15,80,1 days 18:44:00,88,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 11:00:00,V260_2024-12-28
V261,2024-12-28 21:20:00,2024-12-30 05:58:00,20,80,1 days 08:38:00,100,5,2024-12-28,2024-12-28 21:00:00,2024-12-30 05:00:00,V261_2024-12-28
V262,2024-12-28 23:24:00,2024-12-30 12:49:00,34,80,1 days 13:25:00,72,5,2024-12-28,2024-12-28 23:00:00,2024-12-30 12:00:00,V262_2024-12-28
V263,2024-12-28 22:58:00,2024-12-30 16:08:00,30,80,1 days 17:10:00,72,5,2024-12-28,2024-12-28 22:00:00,2024-12-30 16:00:00,V263_2024-12-28
V264,2024-12-28 18:39:00,2024-12-30 10:26:00,20,80,1 days 15:47:00,55,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 10:00:00,V264_2024-12-28
V265,2024-12-28 15:11:00,2024-12-30 03:49:00,60,80,1 days 12:38:00,73,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 03:00:00,V265_2024-12-28
V266,2024-12-28 17:38:00,2024-12-30 09:16:00,58,80,1 days 15:38:00,96,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 09:00:00,V266_2024-12-28
V267,2024-12-28 17:38:00,2024-12-30 14:41:00,25,80,1 days 21:03:00,99,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 14:00:00,V267_2024-12-28
V268,2024-12-28 17:24:00,2024-12-30 08:30:00,14,80,1 days 15:06:00,39,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 08:00:00,V268_2024-12-28
V269,2024-12-28 18:54:00,2024-12-30 10:40:00,24,80,1 days 15:46:00,69,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 10:00:00,V269_2024-12-28
V270,2024-12-28 21:23:00,2024-12-30 13:17:00,39,80,1 days 15:54:00,62,5,2024-12-28,2024-12-28 21:00:00,2024-12-30 13:00:00,V270_2024-12-28
V271,2024-12-28 17:12:00,2024-12-30 08:36:00,53,80,1 days 15:24:00,57,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 08:00:00,V271_2024-12-28
V272,2024-12-28 16:47:00,2024-12-30 05:23:00,41,80,1 days 12:36:00,76,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 05:00:00,V272_2024-12-28
V273,2024-12-28 20:59:00,2024-12-30 18:40:00,58,80,1 days 21:41:00,88,5,2024-12-28,2024-12-28 20:00:00,2024-12-30 18:00:00,V273_2024-12-28
V274,2024-12-28 21:12:00,2024-12-30 14:18:00,39,80,1 days 17:06:00,96,5,2024-12-28,2024-12-28 21:00:00,2024-12-30 14:00:00,V274_2024-12-28
V275,2024-12-28 14:44:00,2024-12-30 04:15:00,38,80,1 days 13:31:00,51,5,2024-12-28,2024-12-28 14:00:00,2024-12-30 04:00:00,V275_2024-12-28
V276,2024-12-28 16:40:00,2024-12-30 12:05:00,25,80,1 days 19:25:00,83,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 12:00:00,V276_2024-12-28
V277,2024-12-28 22:55:00,2024-12-30 19:31:00,13,80,1 days 20:36:00,70,5,2024-12-28,2024-12-28 22:00:00,2024-12-30 19:00:00,V277_2024-12-28
V278,2024-12-28 17:33:00,2024-12-30 07:15:00,23,80,1 days 13:42:00,62,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 07:00:00,V278_2024-12-28
V279,2024-12-28 16:20:00,2024-12-30 04:26:00,48,80,1 days 12:06:00,60,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 04:00:00,V279_2024-12-28
V280,2024-12-28 21:54:00,2024-12-30 16:56:00,44,80,1 days 19:02:00,73,5,2024-12-28,2024-12-28 21:00:00,2024-12-30 16:00:00,V280_2024-12-28
V281,2024-12-28 20:46:00,2024-12-30 15:14:00,19,80,1 days 18:28:00,54,5,2024-12-28,2024-12-28 20:00:00,2024-12-30 15:00:00,V281_2024-12-28
V282,2024-12-28 17:40:00,2024-12-30 05:43:00,48,80,1 days 12:03:00,56,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 05:00:00,V282_2024-12-28
V283,2024-12-28 18:06:00,2024-12-30 11:14:00,25,80,1 days 17:08:00,100,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 11:00:00,V283_2024-12-28
V284,2024-12-28 18:07:00,2024-12-30 14:10:00,38,80,1 days 20:03:00,69,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 14:00:00,V284_2024-12-28
V285,2024-12-28 18:24:00,2024-12-30 06:27:00,35,80,1 days 12:03:00,84,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 06:00:00,V285_2024-12-28
V286,2024-12-28 19:21:00,2024-12-30 14:27:00,42,80,1 days 19:06:00,51,5,2024-12-28,2024-12-28 19:00:00,2024-12-30 14:00:00,V286_2024-12-28
V287,2024-12-28 17:03:00,2024-12-30 02:41:00,26,80,1 days 09:38:00,40,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 02:00:00,V287_2024-12-28
V288,2024-12-28 18:24:00,2024-12-30 01:08:00,33,80,1 days 06:44:00,52,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 01:00:00,V288_2024-12-28
V289,2024-12-28 18:36:00,2024-12-30 07:25:00,47,80,1 days 12:49:00,61,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 07:00:00,V289_2024-12-28
V290,2024-12-28 19:32:00,2024-12-30 12:30:00,24,80,1 days 16:58:00,40,5,2024-12-28,2024-12-28 19:00:00,2024-12-30 12:00:00,V290_2024-12-28
V291,2024-12-28 15:05:00,2024-12-30 08:00:00,22,80,1 days 16:55:00,88,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 08:00:00,V291_2024-12-28
V292,2024-12-28 18:49:00,2024-12-30 04:40:00,49,80,1 days 09:51:00,66,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 04:00:00,V292_2024-12-28
V293,2024-12-28 00:00:00,2024-12-29 11:48:00,52,80,1 days 11:48:00,91,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 11:00:00,V293_2024-12-28
V294,2024-12-28 00:00:00,2024-12-29 08:43:00,35,80,1 days 08:43:00,93,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 08:00:00,V294_2024-12-28
V295,2024-12-28 00:00:00,2024-12-29 09:54:00,48,80,1 days 09:54:00,58,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 09:00:00,V295_2024-12-28
V296,2024-12-28 00:00:00,2024-12-29 17:20:00,20,80,1 days 17:20:00,83,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 17:00:00,V296_2024-12-28
V297,2024-12-28 00:00:00,2024-12-29 07:24:00,33,80,1 days 07:24:00,91,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 07:00:00,V297_2024-12-28
V298,2024-12-28 00:00:00,2024-12-29 09:18:00,57,80,1 days 09:18:00,97,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 09:00:00,V298_2024-12-28
V299,2024-12-28 00:00:00,2024-12-29 00:42:00,47,80,1 days 00:42:00,42,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 00:00:00,V299_2024-12-28
V300,2024-12-28 00:00:00,2024-12-29 09:06:00,41,80,1 days 09:06:00,45,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 09:00:00,V300_2024-12-28
V301,2024-12-28 00:00:00,2024-12-29 13:30:00,48,80,1 days 13:30:00,85,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 13:00:00,V301_2024-12-28
V302,2024-12-28 00:00:00,2024-12-29 04:15:00,32,80,1 days 04:15:00,86,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 04:00:00,V302_2024-12-28
V303,2024-12-28 00:00:00,2024-12-29 09:19:00,17,80,1 days 09:19:00,72,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 09:00:00,V303_2024-12-28
V304,2024-12-28 00:00:00,2024-12-29 10:54:00,46,80,1 days 10:54:00,96,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 10:00:00,V304_2024-12-28
V305,2024-12-28 00:00:00,2024-12-29 17:16:00,23,80,1 days 17:16:00,82,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 17:00:00,V305_2024-12-28
V306,2024-12-28 00:00:00,2024-12-29 12:25:00,55,80,1 days 12:25:00,93,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 12:00:00,V306_2024-12-28
V307,2024-12-28 17:41:00,2024-12-29 11:34:00,11,80,0 days 17:53:00,63,5,2024-12-28,2024-12-28 17:00:00,2024-12-29 11:00:00,V307_2024-12-28
V308,2024-12-28 20:58:00,2024-12-30 20:58:00,57,80,2 days 12:06:00,63,5,2024-12-28,2024-12-28 20:00:00,2024-12-30 20:00:00,V308_2024-12-28
V309,2024-12-28 17:46:00,2024-12-28 21:24:00,44,80,0 days 03:38:00,88,5,2024-12-28,2024-12-28 17:00:00,2024-12-28 21:00:00,V309_2024-12-28
V310,2024-12-28 17:52:00,2024-12-30 17:52:00,36,80,5 days 06:58:00,64,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 17:00:00,V310_2024-12-28
V311,2024-12-28 18:24:00,2024-12-30 18:24:00,34,80,2 days 01:20:00,83,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 18:00:00,V311_2024-12-28
V312,2024-12-28 18:13:00,2024-12-30 18:13:00,60,80,2 days 04:50:00,84,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 18:00:00,V312_2024-12-28
V313,2024-12-28 19:05:00,2024-12-29 02:41:00,14,80,0 days 07:36:00,94,5,2024-12-28,2024-12-28 19:00:00,2024-12-29 02:00:00,V313_2024-12-28
V314,2024-12-28 18:41:00,2024-12-30 18:41:00,51,80,3 days 08:54:00,99,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 18:00:00,V314_2024-12-28
V315,2024-12-28 18:55:00,2024-12-30 18:55:00,52,80,2 days 10:14:00,47,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 18:00:00,V315_2024-12-28
V316,2024-12-28 17:53:00,2024-12-29 21:30:00,34,80,1 days 03:37:00,93,5,2024-12-28,2024-12-28 17:00:00,2024-12-29 21:00:00,V316_2024-12-28
V317,2024-12-28 20:35:00,2024-12-29 16:42:00,32,80,0 days 20:07:00,62,5,2024-12-28,2024-12-28 20:00:00,2024-12-29 16:00:00,V317_2024-12-28
V318,2024-12-28 16:02:00,2024-12-30 16:02:00,11,80,4 days 02:49:00,91,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 16:00:00,V318_2024-12-28
V319,2024-12-28 23:24:00,2024-12-30 22:07:00,48,80,1 days 22:43:00,73,5,2024-12-28,2024-12-28 23:00:00,2024-12-30 22:00:00,V319_2024-12-28
V320,2024-12-28 18:57:00,2024-12-28 23:09:00,41,80,0 days 04:12:00,96,5,2024-12-28,2024-12-28 18:00:00,2024-12-28 23:00:00,V320_2024-12-28
V321,2024-12-28 17:29:00,2024-12-30 17:29:00,58,80,2 days 02:43:00,58,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 17:00:00,V321_2024-12-28
V322,2024-12-28 17:32:00,2024-12-30 17:32:00,17,80,2 days 18:11:00,60,5,2024-12-28,2024-12-28 17:00:00,2024-12-30 17:00:00,V322_2024-12-28
V323,2024-12-28 20:57:00,2024-12-30 18:54:00,46,80,1 days 21:57:00,74,5,2024-12-28,2024-12-28 20:00:00,2024-12-30 18:00:00,V323_2024-12-28
V324,2024-12-28 14:45:00,2024-12-29 07:20:00,11,80,0 days 16:35:00,49,5,2024-12-28,2024-12-28 14:00:00,2024-12-29 07:00:00,V324_2024-12-28
V325,2024-12-28 20:07:00,2024-12-30 20:07:00,38,80,2 days 13:01:00,79,5,2024-12-28,2024-12-28 20:00:00,2024-12-30 20:00:00,V325_2024-12-28
V326,2024-12-28 15:53:00,2024-12-30 00:29:00,51,80,1 days 08:36:00,63,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 00:00:00,V326_2024-12-28
V327,2024-12-28 19:19:00,2024-12-30 19:19:00,15,80,2 days 23:01:00,80,5,2024-12-28,2024-12-28 19:00:00,2024-12-30 19:00:00,V327_2024-12-28
V328,2024-12-28 16:26:00,2024-12-30 00:06:00,32,80,1 days 07:40:00,46,5,2024-12-28,2024-12-28 16:00:00,2024-12-30 00:00:00,V328_2024-12-28
V329,2024-12-28 23:52:00,2024-12-30 21:04:00,27,80,1 days 21:12:00,50,5,2024-12-28,2024-12-28 23:00:00,2024-12-30 21:00:00,V329_2024-12-28
V330,2024-12-28 18:28:00,2024-12-30 18:28:00,27,80,2 days 05:44:00,71,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 18:00:00,V330_2024-12-28
V331,2024-12-28 18:29:00,2024-12-30 18:29:00,52,80,2 days 21:11:00,77,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 18:00:00,V331_2024-12-28
V332,2024-12-28 18:06:00,2024-12-30 18:06:00,42,80,2 days 00:29:00,56,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 18:00:00,V332_2024-12-28
V333,2024-12-28 22:05:00,2024-12-29 23:49:00,54,80,1 days 01:44:00,74,5,2024-12-28,2024-12-28 22:00:00,2024-12-29 23:00:00,V333_2024-12-28
V334,2024-12-28 00:00:00,2024-12-28 04:03:00,33,80,0 days 04:03:00,79,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 04:00:00,V334_2024-12-28
V335,2024-12-28 00:00:00,2024-12-28 09:46:00,33,80,0 days 09:46:00,79,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 09:00:00,V335_2024-12-28
V336,2024-12-28 00:00:00,2024-12-30 00:00:00,16,80,2 days 00:01:00,69,5,2024-12-28,2024-12-28 00:00:00,2024-12-30 00:00:00,V336_2024-12-28
V337,2024-12-28 00:00:00,2024-12-29 07:54:00,11,80,1 days 07:54:00,62,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 07:00:00,V337_2024-12-28
V338,2024-12-28 00:00:00,2024-12-28 06:44:00,55,80,0 days 06:44:00,60,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 06:00:00,V338_2024-12-28
V339,2024-12-28 00:00:00,2024-12-28 03:45:00,24,80,0 days 03:45:00,63,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 03:00:00,V339_2024-12-28
V340,2024-12-28 00:00:00,2024-12-29 09:43:00,44,80,1 days 09:43:00,52,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 09:00:00,V340_2024-12-28
V341,2024-12-28 00:00:00,2024-12-28 05:27:00,53,80,0 days 05:27:00,44,5,2024-12-28,2024-12-28 00:00:00,2024-12-28 05:00:00,V341_2024-12-28
V342,2024-12-28 00:00:00,2024-12-29 23:53:00,18,80,1 days 23:53:00,49,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 23:00:00,V342_2024-12-28
V343,2024-12-28 00:00:00,2024-12-29 08:03:00,32,80,1 days 08:03:00,96,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 08:00:00,V343_2024-12-28
V344,2024-12-28 00:00:00,2024-12-29 18:49:00,56,80,1 days 18:49:00,72,5,2024-12-28,2024-12-28 00:00:00,2024-12-29 18:00:00,V344_2024-12-28
V345,2024-12-28 18:25:00,2024-12-29 14:39:00,53,80,0 days 20:14:00,55,5,2024-12-28,2024-12-28 18:00:00,2024-12-29 14:00:00,V345_2024-12-28
V346,2024-12-28 15:12:00,2024-12-30 15:12:00,32,80,2 days 11:49:00,40,5,2024-12-28,2024-12-28 15:00:00,2024-12-30 15:00:00,V346_2024-12-28
V347,2024-12-28 18:23:00,2024-12-29 16:57:00,46,80,0 days 22:34:00,43,5,2024-12-28,2024-12-28 18:00:00,2024-12-29 16:00:00,V347_2024-12-28
V348,2024-12-28 18:29:00,2024-12-30 10:52:00,55,80,1 days 16:23:00,71,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 10:00:00,V348_2024-12-28
V349,2024-12-28 19:34:00,2024-12-29 13:09:00,19,80,0 days 17:35:00,86,5,2024-12-28,2024-12-28 19:00:00,2024-12-29 13:00:00,V349_2024-12-28
V350,2024-12-28 19:17:00,2024-12-30 19:17:00,58,80,3 days 09:27:00,87,5,2024-12-28,2024-12-28 19:00:00,2024-12-30 19:00:00,V350_2024-12-28
V351,2024-12-28 18:07:00,2024-12-30 18:07:00,39,80,2 days 12:51:00,82,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 18:00:00,V351_2024-12-28
V352,2024-12-28 18:21:00,2024-12-30 02:02:00,37,80,1 days 07:41:00,42,5,2024-12-28,2024-12-28 18:00:00,2024-12-30 02:00:00,V352_2024-12-28
V353,2024-12-28 13:21:00,2024-12-29 10:17:00,56,80,0 days 20:56:00,60,5,2024-12-28,2024-12-28 13:00:00,2024-12-29 10:00:00,V353_2024-12-28
V354,2024-12-28 14:16:00,2024-12-28 23:34:00,23,80,0 days 09:18:00,81,5,2024-12-28,2024-12-28 14:00:00,2024-12-28 23:00:00,V354_2024-12-28
V355,2024-12-28 14:28:00,2024-12-30 14:28:00,57,80,5 days 21:30:00,61,5,2024-12-28,2024-12-28 14:00:00,2024-12-30 14:00:00,V355_2024-12-28
V356,2024-12-28 16:09:00,2024-12-29 13:36:00,59,80,0 days 21:27:00,66,5,2024-12-28,2024-12-28 16:00:00,2024-12-29 13:00:00,V356_2024-12-28
V357,2024-12-28 21:51:00,2024-12-29 09:56:00,10,80,0 days 12:05:00,51,5,2024-12-28,2024-12-28 21:00:00,2024-12-29 09:00:00,V357_2024-12-28
V358,2024-12-28 20:29:00,2024-12-29 01:17:00,16,80,0 days 04:48:00,58,5,2024-12-28,2024-12-28 20:00:00,2024-12-29 01:00:00,V358_2024-12-28
